T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  170.403                 719.666               
300     170.404                 719.694               
350     170.657                 720.419               
400     171.219                 721.122               
450     171.946                 721.799               
500     172.759                 722.451               
600     174.483                 723.678               
700     176.211                 724.802               
800     177.880                 725.819               
900     179.468                 726.102               
1000    180.969                 727.226               
1100    182.387                 720.447               
1200    183.726                 720.658               
1300    184.992                 720.869               
1400    186.192                 721.080               
1500    187.331                 721.291               
1600    188.415                 721.503               
1700    189.447                 584.802               
1800    190.433                 586.876               
1900    191.376                 588.948               
2000    192.279                 591.015               
2100    193.146                 593.075               
2200    193.980                 595.126               
2300    194.783                 597.163               
2400    195.557                 599.182               
2500    196.305                 601.179               
2600    197.029                 603.148               
2700    197.729                 605.082               
2800    198.408                 606.976               
2900    199.068                 608.821               
3000    199.709                 610.611               
3100    200.333                 612.338               
3200    200.941                 613.994               
3300    201.535                 615.574               
3400    202.114                 617.069               
3500    202.681                 618.474               
3600    203.235                 619.782               
3700    203.778                 620.990               
3800    204.311                 622.093               
3900    204.833                 623.087               
4000    205.346                 623.971               
4100    205.851                 624.744               
4200    206.347                 625.408               
4300    206.835                 625.959               
4400    207.316                 626.401               
4500    207.790                 626.737               
4600    208.258                 627.035               
4700    208.719                 627.188               
4800    209.174                 627.252               
4900    209.623                 627.231               
5000    210.067                 627.137               
5100    210.506                 626.991               
5200    210.940                 626.761               
5300    211.369                 626.474               
5400    211.793                 626.136               
5500    212.213                 625.754               
5600    212.628                 625.335               
5700    213.040                 624.884               
5800    213.447                 624.409               
5900    213.850                 624.125               
6000    214.250                 623.649               
