T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     358.833                 -1204.705             
200     305.569                 -1204.509             
250     300.144                 -1204.493             
298.15  298.915                 -1204.574             
300     298.916                 -1204.578             
350     299.861                 -1204.742             
400     302.007                 -1204.941             
450     304.842                 -1205.153             
500     308.074                 -1205.371             
600     315.107                 -1205.816             
700     322.359                 -1206.288             
800     329.521                 -1206.812             
900     336.462                 -1207.413             
1000    343.131                 -1208.111             
1100    349.511                 -1208.924             
1200    355.605                 -1209.867             
1300    361.424                 -1210.952             
1400    366.984                 -1212.190             
1500    372.301                 -1213.590             
1600    377.390                 -1244.232             
1700    382.268                 -1245.176             
1800    386.949                 -1246.160             
1900    391.447                 -1247.188             
2000    395.775                 -1248.259             
2100    399.943                 -1249.373             
2200    403.963                 -1250.528             
2300    407.844                 -1251.723             
2400    411.595                 -1252.956             
2500    415.224                 -1254.223             
2600    418.739                 -1255.522             
2700    422.145                 -1256.850             
2800    425.450                 -1840.120             
2900    428.659                 -1839.373             
3000    431.777                 -1838.615             
3100    434.809                 -1837.847             
3200    437.760                 -1837.069             
3300    440.634                 -1836.284             
3400    443.435                 -1835.494             
3500    446.165                 -1834.700             
3600    448.830                 -1833.907             
3700    451.431                 -1833.117             
3800    453.972                 -1832.335             
3900    456.455                 -1831.564             
4000    458.882                 -1830.809             
4100    461.257                 -1830.075             
4200    463.582                 -1829.365             
4300    465.858                 -1828.686             
4400    468.087                 -1828.041             
4500    470.272                 -1827.434             
4600    472.414                 -1826.872             
4700    474.514                 -1826.358             
4800    476.575                 -1825.897             
4900    478.597                 -1825.493             
5000    480.583                 -1825.149             
5100    482.533                 -1824.870             
5200    484.448                 -1824.658             
5300    486.331                 -1824.518             
5400    488.181                 -1824.452             
5500    490.000                 -1824.462             
5600    491.790                 -1824.551             
5700    493.550                 -1824.721             
5800    495.282                 -1824.973             
5900    496.988                 -1825.310             
6000    498.666                 -1825.732             
