T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     169.759                 0.178                 
200     146.473                 0.275                 
298.15  143.803                 0.320                 
300     143.803                 0.321                 
400     144.949                 0.329                 
500     147.114                 0.328                 
600     149.539                 0.323                 
700     151.975                 0.312                 
800     154.333                 0.297                 
900     156.582                 0.278                 
1000    158.719                 0.258                 
1100    160.747                 0.236                 
1200    162.673                 0.216                 
1300    164.507                 0.196                 
1400    166.255                 0.178                 
1500    167.926                 0.162                 
1600    169.525                 0.147                 
1700    171.060                 0.135                 
1800    172.536                 0.123                 
1900    173.956                 0.114                 
2000    175.326                 0.105                 
2100    176.649                 0.098                 
2200    177.928                 0.092                 
2300    179.167                 0.087                 
2400    180.367                 0.082                 
2500    181.532                 0.079                 
2600    182.663                 0.077                 
2700    183.763                 0.075                 
2800    184.834                 0.073                 
2900    185.876                 0.073                 
3000    186.892                 0.073                 
3100    187.882                 0.074                 
3200    188.849                 0.075                 
3300    189.794                 0.077                 
3400    190.716                 0.079                 
3500    191.619                 0.082                 
3600    192.502                 0.085                 
3700    193.366                 0.089                 
3800    194.213                 0.094                 
3900    195.042                 0.099                 
4000    195.855                 0.105                 
4100    196.653                 0.112                 
4200    197.436                 0.119                 
4300    198.204                 0.127                 
4400    198.959                 0.136                 
4500    199.701                 0.145                 
4600    200.429                 0.155                 
4700    201.146                 0.166                 
4800    201.850                 0.178                 
4900    202.544                 0.191                 
5000    203.226                 0.204                 
5100    203.898                 0.219                 
5200    204.559                 0.234                 
5300    205.211                 0.250                 
5400    205.853                 0.268                 
5500    206.485                 0.286                 
5600    207.109                 0.305                 
5700    207.724                 0.324                 
5800    208.330                 0.345                 
5900    208.929                 0.367                 
6000    209.519                 0.389                 
