T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     250.776                 688.550               
200     226.335                 689.375               
250     223.975                 689.503               
298.15  223.449                 689.523               
300     223.450                 689.522               
350     223.846                 689.454               
400     224.738                 689.307               
450     225.903                 689.086               
500     227.219                 688.797               
600     230.046                 688.022               
700     232.919                 687.001               
800     235.722                 685.742               
900     238.412                 684.240               
1000    240.975                 671.900               
1100    243.409                 670.249               
1200    245.720                 668.556               
1300    247.916                 666.829               
1400    250.004                 665.072               
1500    251.993                 663.291               
1600    253.891                 661.489               
1700    255.705                 659.668               
1800    257.441                 657.830               
1900    259.106                 655.977               
2000    260.704                 654.110               
2100    262.241                 652.231               
2200    263.720                 650.340               
2300    265.147                 648.438               
2400    266.524                 646.526               
2500    267.855                 644.604               
2600    269.143                 642.672               
2700    270.390                 640.732               
2800    271.599                 344.883               
2900    272.772                 344.021               
3000    273.911                 343.152               
3100    275.018                 342.275               
3200    276.096                 341.390               
3300    277.144                 340.497               
3400    278.166                 339.596               
3500    279.162                 338.688               
3600    280.133                 337.771               
3700    281.081                 336.847               
3800    282.008                 335.915               
3900    282.912                 334.974               
4000    283.797                 334.024               
4100    284.663                 333.066               
4200    285.510                 332.098               
4300    286.339                 331.120               
4400    287.152                 330.132               
4500    287.948                 329.135               
4600    288.729                 328.125               
4700    289.494                 327.104               
4800    290.245                 326.069               
4900    290.983                 325.022               
5000    291.707                 323.959               
5100    292.418                 322.882               
5200    293.117                 321.788               
5300    293.804                 320.677               
5400    294.479                 319.549               
5500    295.144                 318.401               
5600    295.797                 317.233               
5700    296.440                 316.043               
5800    297.073                 314.834               
5900    297.696                 313.599               
6000    298.310                 312.362               
