T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  143.746                 235.373               
300     143.746                 235.335               
350     144.107                 234.332               
400     144.913                 233.339               
450     145.961                 232.365               
500     147.142                 231.414               
600     149.677                 229.587               
700     152.260                 227.854               
800     154.793                 226.199               
900     157.240                 224.602               
1000    159.585                 223.046               
1100    161.828                 221.513               
1200    163.971                 219.992               
1300    166.019                 218.472               
1400    167.978                 216.948               
1500    169.854                 215.414               
1600    171.653                 213.869               
1700    173.379                 212.309               
1800    175.039                 210.735               
1900    176.637                 209.147               
2000    178.177                 207.543               
2100    179.663                 205.926               
2200    181.099                 204.295               
2300    182.487                 202.652               
2400    183.832                 200.996               
2500    185.136                 199.330               
2600    186.400                 197.653               
2700    187.628                 195.966               
2800    188.822                 194.271               
2900    189.983                 192.567               
3000    191.113                 190.855               
3100    192.214                 189.136               
3200    193.287                 187.410               
3300    194.335                 185.677               
3400    195.357                 183.938               
3500    196.356                 182.193               
3600    197.332                 180.442               
3700    198.286                 178.686               
3800    199.220                 176.924               
3900    200.135                 175.157               
4000    201.030                 173.384               
4100    201.908                 171.607               
4200    202.768                 169.825               
4300    203.612                 168.038               
4400    204.440                 166.247               
4500    205.253                 164.452               
4600    206.051                 162.653               
4700    206.835                 160.850               
4800    207.605                 159.044               
4900    208.363                 157.235               
5000    209.107                 155.423               
5100    209.840                 153.610               
5200    210.561                 151.795               
5300    211.270                 149.980               
5400    211.969                 148.165               
5500    212.657                 146.350               
5600    213.335                 144.537               
5700    214.003                 142.726               
5800    214.661                 140.918               
5900    215.310                 139.114               
6000    215.950                 137.314               
