T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     48.615                  0.                    
200     31.255                  0.                    
298.15  29.085                  0.                    
300     29.085                  0.                    
400     30.083                  0.                    
500     32.684                  0.                    
600     36.013                  0.                    
700     39.097                  0.                    
800     41.931                  0.                    
900     44.539                  0.                    
1000    46.946                  0.                    
1100    49.179                  0.                    
1200    51.257                  0.                    
1300    53.201                  0.                    
1400    55.024                  0.                    
1500    56.741                  0.                    
1600    58.362                  0.                    
1700    64.118                  0.                    
1800    70.310                  0.                    
1900    75.911                  0.                    
2000    81.006                  0.                    
2100    85.666                  0.                    
2200    89.947                  0.                    
2300    93.898                  0.                    
2400    97.557                  0.                    
2500    100.959                 0.                    
2600    104.131                 0.                    
2700    107.099                 0.                    
2800    109.883                 0.                    
2900    112.502                 0.                    
3000    114.970                 0.                    
3100    117.303                 0.                    
3200    119.513                 0.                    
3300    121.609                 0.                    
3400    123.602                 0.                    
3500    125.500                 0.                    
3600    127.311                 0.                    
3700    129.041                 0.                    
3800    130.697                 0.                    
3900    132.284                 0.                    
4000    133.807                 0.                    
4100    135.271                 0.                    
4200    136.679                 0.                    
4300    138.036                 0.                    
4400    139.344                 0.                    
4500    140.607                 0.                    
4600    141.827                 0.                    
4700    143.008                 0.                    
4800    144.152                 0.                    
4900    145.261                 0.                    
5000    146.336                 0.                    
5200    148.396                 0.                    
5400    150.344                 0.                    
5600    152.193                 0.                    
5800    153.954                 0.                    
6000    155.634                 0.                    
