T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  324.085                 -5872.537             
300     324.085                 -5872.569             
400     337.686                 -5877.715             
500     365.589                 -5875.200             
600     399.165                 -5871.130             
700     434.593                 -5862.911             
800     472.062                 -5842.669             
900     510.417                 -5823.675             
1000    548.465                 -5805.752             
1100    585.619                 -5946.688             
1200    621.599                 5928.475              
1300    656.289                 -5910.907             
1400    689.661                 -5893.921             
1500    721.737                 -5877.474             
1600    752.561                 -5861.533             
1700    782.192                 -5846.076             
1800    810.694                 -5831.086             
1900    838.131                 -5816.554             
2000    864.566                 -5802.470             
2100    890.059                 -5788.830             
2200    914.666                 -5775.631             
2300    938.442                 -5762.871             
2400    961.435                 -6152.624             
2500    983.691                 -6141.365             
2600    1005.254                -6130.282             
2700    1026.161                -6119.380             
2800    1046.451                -6108.661             
2900    1066.156                -6098.127             
3000    1085.307                -6087.782             
