T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  118.513                 -405.970              
300     118.514                 -405.933              
400     121.715                 -405.992              
500     127.758                 -403.956              
600     134.524                 401.949               
700     141.309                 -399.983              
800     147.860                 -398.062              
900     154.091                 -396.187              
1000    159.985                 -461.488              
1100    165.549                 -458.682              
1200    170.806                 -455.916              
1300    175.777                 -453.188              
1400    180.487                 -450.499              
1500    184.957                 -447.847              
1600    189.209                 -445.234              
1700    193.261                 -442.659              
1800    197.130                 -439.289              
1900    200.830                 -435.947              
2000    204.374                 -433.482              
