T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     109.879                 -424.637              
200     69.615                  -425.864              
298.15  64.445                  -425.931              
300     64.447                  -425.927              
400     66.856                  -428.244              
500     71.595                  -427.401              
600     77.861                  418.055               
700     85.665                  -415.502              
800     93.059                  -412.953              
900     100.008                 -410.428              
1000    106.525                 -407.946              
1100    112.640                 -405.526              
1200    118.388                 -499.948              
1300    123.805                 -496.776              
1400    128.921                 -493.641              
1500    133.764                 -490.542              
