T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  224.617                 1074.623              
300     224.618                 1074.648              
350     224.871                 1075.337              
400     225.433                 1076.040              
450     226.160                 1076.752              
500     226.973                 1077.470              
600     228.697                 1078.913              
700     230.425                 1021.596              
800     232.094                 1023.675              
900     233.682                 1025.753              
1000    235.183                 1027.832              
1100    236.601                 1029.911              
1200    237.940                 1031.989              
1300    239.206                 1034.068              
1400    240.406                 1036.146              
1500    241.545                 1038.225              
1600    242.629                 1040.304              
1700    243.661                 1042.382              
1800    244.646                 1044.461              
1900    245.589                 1046.539              
2000    246.492                 1048.618              
2100    247.359                 1050.697              
2200    248.192                 1052.775              
2300    248.993                 1054.854              
2400    249.765                 1056.932              
2500    250.511                 1059.011              
2600    251.231                 1061.090              
2700    251.927                 1063.168              
2800    252.601                 1065.247              
2900    253.254                 1067.325              
3000    253.887                 1069.404              
3100    254.502                 1071.483              
3200    255.100                 1073.561              
3300    255.681                 1075.640              
3400    256.246                 1077.718              
3500    256.796                 1079.797              
3600    257.333                 1081.875              
3700    257.856                 1083.954              
3800    258.366                 1086.032              
3900    258.864                 1088.110              
4000    259.351                 1090.188              
4100    259.826                 1092.266              
4200    260.291                 1094.343              
4300    260.746                 1096.421              
4400    261.191                 1098.497              
4500    261.627                 1100.574              
4600    262.054                 1102.649              
4700    262.472                 1104.724              
4800    262.882                 1106.798              
4900    263.284                 1108.870              
5000    263.679                 1110.942              
5100    264.066                 1113.012              
5200    264.447                 1115.080              
5300    264.820                 1117.146              
5400    265.187                 1119.210              
5500    265.547                 1121.271              
5600    265.902                 1123.329              
5700    266.250                 1125.383              
5800    266.593                 1127.434              
5900    266.930                 1129.480              
6000    267.262                 1131.522              
