T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     259.348                 415.757               
200     230.051                 414.727               
250     227.128                 414.408               
298.15  226.469                 414.216               
300     226.470                 414.211               
350     226.974                 414.119               
400     228.120                 414.118               
450     229.633                 414.196               
500     231.358                 414.340               
600     235.117                 414.782               
700     239.006                 415.365               
800     242.861                 416.033               
900     246.612                 416.748               
1000    250.229                 417.484               
1100    253.703                 418.228               
1200    257.032                 418.971               
1300    260.221                 419.709               
1400    263.277                 420.437               
1500    266.206                 421.156               
1600    269.017                 421.865               
1700    271.717                 422.563               
1800    274.313                 423.252               
1900    276.812                 423.932               
2000    279.220                 424.602               
2100    281.543                 425.264               
2200    283.787                 425.918               
2300    285.956                 426.565               
2400    288.054                 427.204               
2500    290.087                 427.837               
2600    292.058                 428.464               
2700    293.970                 429.084               
2800    295.826                 429.699               
2900    297.630                 430.308               
3000    299.385                 430.912               
3100    301.093                 431.510               
3200    302.756                 432.104               
3300    304.376                 432.693               
3400    305.957                 433.278               
3500    307.499                 433.858               
3600    309.004                 434.434               
3700    310.474                 435.006               
3800    311.911                 435.574               
3900    313.316                 436.138               
4000    314.690                 436.697               
4100    316.035                 437.253               
4200    317.352                 437.806               
4300    318.642                 438.354               
4400    319.907                 438.899               
4500    321.146                 439.440               
4600    322.361                 439.978               
4700    323.553                 440.512               
4800    324.724                 441.042               
4900    325.872                 441.568               
5000    327.001                 442.091               
5100    328.109                 442.610               
5200    329.198                 443.125               
5300    330.268                 443.637               
5400    331.321                 444.144               
5500    332.356                 444.649               
5600    333.374                 445.149               
5700    334.377                 445.644               
5800    335.363                 446.135               
5900    336.334                 446.622               
6000    337.290                 447.103               
