T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  268.135                 -834.347              
300     268.138                 -834.277              
350     269.938                 -832.452              
400     274.616                 -826.786              
500     289.261                 816.238               
600     306.297                 -806.816              
700     323.406                 -798.643              
800     339.725                 -791.858              
