T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     312.703                 110.709               
200     283.479                 109.308               
250     280.704                 108.530               
298.15  280.094                 107.738               
300     280.094                 107.707               
350     280.547                 106.809               
400     281.555                 97.887                
450     282.859                 96.345                
500     284.320                 74.720                
600     287.421                 73.710                
700     290.536                 67.768                
800     293.547                 66.632                
900     296.415                 65.529                
1000    299.130                 64.457                
1100    301.696                 63.414                
1200    304.122                 62.401                
1300    306.419                 61.407                
1400    308.597                 60.414                
1500    310.666                 59.410                
1600    312.637                 58.386                
1700    314.518                 57.333                
1800    316.315                 56.247                
1900    318.037                 55.126                
2000    319.689                 53.968                
2100    321.276                 -124.446              
2200    322.805                 -125.282              
2300    324.279                 -126.211              
2400    325.702                 -127.232              
2500    327.078                 -128.338              
2600    328.410                 -129.524              
2700    329.700                 -130.780              
2800    330.953                 -132.099              
2900    332.169                 -133.470              
3000    333.352                 -134.882              
3100    334.502                 -136.327              
3200    335.623                 -137.795              
3300    336.715                 -139.275              
3400    337.780                 -140.759              
3500    338.820                 -142.238              
3600    339.836                 -143.704              
3700    340.828                 -145.151              
3800    341.799                 -146.572              
3900    342.749                 -147.962              
4000    343.679                 -149.314              
4100    344.590                 -150.626              
4200    345.483                 -151.892              
4300    346.359                 -153.111              
4400    347.217                 -154.280              
4500    348.060                 -155.397              
4600    348.888                 -156.460              
4700    349.701                 -157.468              
4800    350.499                 -158.421              
4900    351.284                 -159.318              
5000    352.056                 -160.160              
5100    352.815                 -160.947              
5200    353.561                 -161.679              
5300    354.296                 -162.357              
5400    355.020                 -162.982              
5500    355.732                 -163.556              
5600    356.434                 -164.080              
5700    357.126                 -164.555              
5800    357.807                 -164.983              
5900    358.479                 -165.364              
6000    359.142                 -165.702              
