T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  34.727                  -160.247              
300     34.728                  -160.260              
400     36.041                  -160.681              
500     38.824                  -160.829              
600     42.200                  -160.911              
700     45.769                  -161.013              
800     49.341                  -161.167              
900     52.829                  -161.419              
1000    56.191                  -161.831              
1100    59.415                  -162.469              
1200    62.498                  -167.327              
1300    65.442                  -167.710              
1400    68.254                  -168.206              
1500    70.941                  -168.824              
1600    73.513                  -169.576              
1700    75.976                  -170.472              
1800    78.339                  -171.524              
1900    80.609                  -172.744              
2000    82.792                  -188.831              
2100    84.894                  -191.171              
2200    86.921                  -193.532              
2300    88.878                  -195.913              
2400    90.770                  -248.574              
2500    92.599                  -251.073              
2600    94.372                  -253.558              
2700    96.090                  -256.030              
2800    97.757                  -258.489              
2900    99.377                  -260.934              
3000    100.951                 -263.366              
3100    102.483                 -265.785              
3200    103.974                 -268.190              
3300    105.427                 -270.582              
3400    106.844                 -272.960              
3500    108.226                 -275.325              
3600    109.575                 -277.677              
3700    110.893                 -689.113              
3800    112.181                 -690.204              
3900    113.441                 -691.336              
4000    114.674                 -692.509              
