T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     265.437                 306.715               
200     237.849                 306.577               
250     235.202                 306.428               
298.15  234.617                 306.269               
300     234.618                 306.262               
350     235.054                 306.083               
400     236.028                 305.891               
450     237.292                 305.683               
500     238.711                 305.459               
600     241.735                 304.957               
700     244.782                 304.378               
800     247.736                 303.726               
900     250.556                 303.001               
1000    253.230                 302.202               
1100    255.762                 301.319               
1200    258.158                 300.335               
1300    260.429                 299.209               
1400    262.584                 284.788               
1500    264.633                 283.491               
1600    266.585                 282.189               
1700    268.448                 280.881               
1800    270.229                 279.567               
1900    271.935                 278.248               
2000    273.571                 276.925               
2100    275.143                 275.597               
2200    276.655                 274.265               
2300    278.113                 272.929               
2400    279.519                 271.590               
2500    280.877                 270.248               
2600    282.190                 268.906               
2700    283.461                 267.563               
2800    284.694                 266.221               
2900    285.890                 -35.323               
3000    287.051                 -35.864               
3100    288.179                 -36.450               
3200    289.277                 -37.079               
3300    290.347                 -37.751               
3400    291.388                 -38.463               
3500    292.404                 -39.213               
3600    293.396                 -39.998               
3700    294.365                 -40.815               
3800    295.311                 -41.662               
3900    296.237                 -42.533               
4000    297.143                 -43.426               
4100    298.030                 -44.337               
4200    298.900                 -45.263               
4300    299.752                 -46.198               
4400    300.588                 -47.141               
4500    301.408                 -48.087               
4600    302.214                 -49.033               
4700    303.006                 -49.976               
4800    303.784                 -50.914               
4900    304.549                 -51.844               
5000    305.302                 -52.763               
5100    306.042                 -53.670               
5200    306.772                 -54.563               
5300    307.490                 -55.441               
5400    308.199                 -56.303               
5500    308.897                 -57.149               
5600    309.585                 -57.977               
5700    310.264                 -58.789               
5800    310.934                 -59.584               
5900    311.595                 -60.362               
6000    312.248                 -61.126               
