T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     316.215                 -289.751              
200     276.531                 -290.687              
250     272.614                 -293.362              
298.15  271.737                 -293.654              
300     271.738                 -293.664              
350     272.402                 -293.897              
400     273.897                 -294.085              
450     275.853                 -294.246              
500     278.062                 -294.390              
600     282.803                 -294.658              
700     287.616                 -353.680              
800     292.306                 -353.311              
900     296.800                 -352.948              
1000    301.075                 -352.594              
1100    305.132                 -352.250              
1200    308.979                 -351.917              
1300    312.630                 -351.596              
1400    316.098                 -351.287              
1500    319.399                 -350.990              
1600    322.546                 -350.705              
1700    325.550                 -350.432              
1800    328.423                 -350.168              
1900    331.175                 -349.914              
2000    333.815                 -349.665              
2100    336.352                 -349.420              
2200    338.793                 -349.175              
2300    341.144                 -348.927              
2400    343.412                 -348.673              
2500    345.602                 -348.408              
2600    347.719                 -348.129              
2700    349.768                 -347.833              
2800    351.754                 -347.517              
2900    353.678                 -347.179              
3000    355.546                 -346.815              
3100    357.361                 -346.424              
3200    359.125                 -346.003              
3300    360.841                 -345.552              
3400    362.511                 -345.069              
3500    364.139                 -344.552              
3600    365.725                 -344.002              
3700    367.272                 -343.418              
3800    368.783                 -342.799              
3900    370.257                 -342.146              
4000    371.698                 -341.458              
4100    373.107                 -340.737              
4200    374.485                 -339.981              
4300    375.833                 -339.193              
4400    377.153                 -338.372              
4500    378.446                 -337.519              
4600    379.712                 -336.635              
4700    380.954                 -335.721              
4800    382.171                 -334.777              
4900    383.365                 -333.805              
5000    384.537                 -332.806              
5100    385.688                 -331.780              
5200    386.817                 -330.728              
5300    387.927                 -329.652              
5400    389.017                 -328.553              
5500    390.089                 -327.432              
5600    391.142                 -326.289              
5700    392.178                 -325.126              
5800    393.198                 -323.945              
5900    394.201                 -322.746              
6000    395.188                 -321.530              
