T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     419.349                 -1715.010             
200     346.359                 -1717.466             
250     338.746                 -1718.051             
298.15  337.014                 -1718.369             
300     337.016                 -1718.378             
350     338.349                 -1718.551             
400     341.372                 -1718.640             
450     345.350                 -1718.687             
500     349.866                 -1718.722             
600     359.619                 -1718.823             
700     369.576                 -1719.045             
800     379.321                 -1719.454             
900     388.689                 -1720.103             
1000    397.624                 -1738.221             
1100    406.118                 -1739.490             
1200    414.187                 -1740.767             
1300    421.855                 -1742.056             
1400    429.149                 -1998.180             
1500    436.097                 -1996.798             
1600    442.726                 -1995.436             
1700    449.060                 -1994.092             
1800    455.122                 -1992.765             
1900    460.932                 -1991.451             
2000    466.510                 -1990.148             
2100    471.871                 -1988.849             
2200    477.031                 -1987.549             
2300    482.004                 -1986.243             
2400    486.803                 -1984.923             
2500    491.439                 -1983.583             
2600    495.923                 -1982.218             
2700    500.263                 -1980.824             
2800    504.468                 -1979.394             
2900    508.547                 -1977.926             
3000    512.507                 -1976.417             
3100    516.353                 -1974.866             
3200    520.093                 -1973.271             
3300    523.733                 -1971.633             
3400    527.276                 -1969.952             
3500    530.728                 -1968.231             
3600    534.095                 -1966.473             
3700    537.378                 -1964.679             
3800    540.584                 -1962.855             
3900    543.715                 -1961.004             
4000    546.774                 -1959.132             
4100    549.765                 -1957.242             
4200    552.691                 -1955.342             
4300    555.554                 -1953.436             
4400    558.358                 -1951.529             
4500    561.104                 -1949.628             
4600    563.795                 -1947.738             
4700    566.432                 -1945.865             
4800    569.019                 -1944.015             
4900    571.557                 -1942.194             
5000    574.047                 -1940.406             
5100    576.492                 -1938.657             
5200    578.893                 -1936.952             
5300    581.251                 -1935.296             
5400    583.569                 -1933.694             
5500    585.847                 -1932.150             
5600    588.087                 -1930.669             
5700    590.290                 -1929.256             
5800    592.457                 -1927.914             
5900    594.590                 -1926.647             
6000    596.689                 -1925.459             
