T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  130.567                 -1175.083             
300     130.569                 -1175.094             
400     134.553                 -1175.314             
500     142.586                 -1181.066             
600     152.259                 -1179.467             
700     162.836                 -1175.067             
800     173.964                 -1169.242             
900     185.201                 -1163.624             
1000    196.255                 1158.169              
1100    206.988                 -1152.845             
1200    217.339                 -1147.628             
1300    227.288                 -1142.503             
1400    236.835                 -1137.451             
1500    245.993                 -1132.459             
1600    254.779                 -1127.520             
1700    263.214                 -1413.101             
1800    271.318                 -1406.749             
1900    279.112                 -1400.457             
2000    286.614                 -1394.224             
