T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     301.372                 276.266               
200     272.273                 275.347               
250     269.455                 274.709               
298.15  268.827                 274.052               
300     268.828                 274.026               
350     269.301                 273.284               
400     270.363                 264.546               
450     271.752                 263.215               
500     273.323                 241.830               
600     276.700                 241.368               
700     280.135                 240.911               
800     283.489                 240.455               
900     286.706                 239.952               
1000    289.769                 239.325               
1100    292.675                 238.506               
1200    295.431                 233.504               
1300    298.047                 233.011               
1400    300.531                 232.429               
1500    302.896                 231.743               
1600    305.149                 230.934               
1700    307.301                 229.988               
1800    309.359                 228.887               
1900    311.331                 227.618               
2000    313.223                 211.480               
2100    315.042                 209.086               
2200    316.792                 206.672               
2300    318.480                 204.241               
2400    320.108                 201.797               
2500    321.682                 199.347               
2600    323.204                 196.895               
2700    324.678                 194.446               
2800    326.107                 192.006               
2900    327.494                 189.581               
3000    328.841                 187.173               
3100    330.150                 184.788               
3200    331.423                 182.428               
3300    332.662                 180.096               
3400    333.870                 177.795               
3500    335.047                 175.525               
3600    336.195                 173.289               
3700    337.316                 -238.012              
3800    338.411                 -238.945              
3900    339.481                 -239.900              
4000    340.527                 -240.874              
4100    341.550                 -241.866              
4200    342.551                 -242.875              
4300    343.531                 -243.901              
4400    344.492                 -244.941              
4500    345.433                 -245.996              
4600    346.356                 -247.063              
4700    347.261                 -248.142              
4800    348.148                 -249.231              
4900    349.020                 -250.329              
5000    349.876                 -251.435              
5100    350.716                 -252.548              
5200    351.542                 -253.667              
5300    352.354                 -254.789              
5400    353.152                 -255.915              
5500    353.936                 -257.043              
5600    354.708                 -258.172              
5700    355.468                 -259.300              
5800    356.215                 -260.427              
5900    356.951                 -261.551              
6000    357.676                 -262.672              
