T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  178.412                 356.649               
300     178.412                 356.607               
350     178.688                 355.445               
400     179.310                 354.274               
450     180.123                 353.087               
500     181.044                 351.878               
600     183.024                 349.385               
700     185.033                 346.767               
800     186.987                 343.577               
900     188.852                 340.621               
1000    190.618                 337.409               
1100    192.283                 333.902               
1200    193.852                 330.067               
1300    195.331                 325.756               
1400    196.728                 320.846               
1500    198.049                 316.924               
1600    199.300                 313.235               
1700    200.488                 309.627               
1800    201.618                 289.736               
1900    202.694                 285.842               
2000    203.722                 281.936               
2100    204.704                 278.018               
2200    205.645                 274.090               
2300    206.547                 270.154               
2400    207.414                 266.209               
2500    208.248                 262.257               
2600    209.051                 258.298               
2700    209.826                 254.333               
2800    210.574                 250.363               
2900    211.296                 246.387               
3000    211.996                 242.408               
3100    212.673                 238.424               
3200    213.330                 -140.377              
3300    213.967                 -142.942              
3400    214.585                 -145.512              
3500    215.187                 -148.088              
3600    215.771                 -150.671              
3700    216.340                 -153.262              
3800    216.895                 -155.862              
3900    217.435                 -158.472              
4000    217.961                 -161.094              
4100    218.475                 -163.728              
4200    218.977                 -166.376              
4300    219.467                 -169.040              
4400    219.946                 -171.719              
4500    220.415                 -174.415              
4600    220.873                 -177.129              
4700    221.322                 -179.863              
4800    221.761                 -182.617              
4900    222.191                 -185.393              
5000    222.613                 -188.191              
5100    223.026                 -191.013              
5200    223.431                 -193.859              
5300    223.829                 -196.731              
5400    224.219                 -199.629              
5500    224.602                 -202.554              
5600    224.979                 -205.508              
5700    225.348                 -208.492              
5800    225.712                 -211.506              
5900    226.069                 -214.506              
6000    226.420                 -217.573              
