T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  144.494                 -230.120              
300     144.496                 -230.098              
400     147.436                 -228.779              
500     153.079                 -227.271              
600     162.517                 -205.106              
700     174.149                 -260.043              
800     184.701                 -255.612              
900     194.331                 -251.202              
1000    203.171                 -246.808              
1100    211.333                 -242.428              
1200    218.910                 -238.060              
1300    225.976                 -233.701              
1400    232.594                 -229.353              
1500    238.816                 -225.014              
