T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     275.830                 -230.096              
200     240.692                 -231.613              
250     237.169                 -232.150              
298.15  236.379                 -232.630              
300     236.380                 -232.649              
350     236.977                 -235.539              
400     238.317                 -236.084              
450     240.066                 -236.581              
500     242.037                 -237.043              
600     246.258                 -237.898              
700     250.531                 -238.699              
800     254.688                 -239.476              
900     258.669                 -240.252              
1000    262.457                 -241.050              
1100    266.056                 -320.843              
1200    269.473                 -320.684              
1300    272.723                 -320.514              
1400    275.817                 -320.335              
1500    278.769                 -320.147              
1600    281.591                 -319.955              
1700    284.292                 -319.761              
1800    286.882                 -319.567              
1900    289.369                 -319.376              
2000    291.762                 -319.192              
2100    294.067                 -319.018              
2200    296.291                 -318.858              
2300    298.438                 -318.714              
2400    300.514                 -318.591              
2500    302.523                 -318.491              
2600    304.470                 -318.418              
2700    306.358                 -318.375              
2800    308.191                 -318.366              
2900    309.971                 -318.395              
3000    311.703                 -318.465              
3100    313.387                 -318.579              
3200    315.028                 -318.743              
3300    316.626                 -318.950              
3400    318.185                 -319.220              
3500    319.706                 -319.546              
3600    321.190                 -319.939              
3700    322.641                 -320.401              
3800    324.058                 -320.935              
3900    325.444                 -321.548              
4000    326.800                 -322.237              
4100    328.127                 -323.014              
4200    329.426                 -323.886              
4300    330.699                 -324.855              
4400    331.947                 -325.648              
4500    333.170                 -326.756              
4600    334.369                 -327.963              
4700    335.547                 -329.250              
4800    336.702                 -330.531              
4900    337.836                 -332.019              
5000    338.950                 -333.611              
5100    340.045                 -335.308              
5200    341.121                 -337.111              
5300    342.178                 -339.022              
5400    343.218                 -341.039              
5500    344.241                 -343.163              
5600    345.247                 -345.392              
5700    346.238                 -347.381              
5800    347.213                 -349.774              
5900    348.173                 -352.264              
6000    349.118                 -354.849              
