T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     73.417                  -594.565              
200     42.362                  -597.282              
298.15  37.890                  -598.730              
300     37.891                  -598.748              
400     40.156                  -599.472              
500     44.714                  -606.172              
600     50.077                  -606.553              
700     55.668                  -606.464              
800     61.246                  -606.026              
900     66.705                  -605.311              
1000    72.001                  -604.331              
1100    77.118                  -603.094              
1200    82.055                  -601.621              
1300    86.818                  -599.934              
1400    91.413                  -598.066              
1500    95.847                  -596.045              
1600    100.127                 -593.899              
1700    104.262                 -882.118              
1800    108.260                 -878.247              
1900    112.127                 874.280               
2000    115.872                 -870.230              
2100    119.502                 -866.111              
2200    123.024                 -861.924              
2300    126.443                 -857.673              
2400    129.766                 -853.361              
2500    132.997                 -848.993              
2600    136.143                 -844.572              
2700    139.207                 -840.103              
2800    142.195                 -835.590              
2900    145.109                 -831.036              
3000    147.954                 -826.447              
