T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  122.585                 -487.854              
300     122.586                 -487.836              
400     125.246                 -486.637              
500     130.480                 -485.052              
600     136.569                 -483.156              
700     142.872                 -481.038              
800     149.159                 -477.935              
900     155.429                 -474.324              
1000    161.563                 -470.806              
1100    167.496                 -467.390              
1200    173.202                 464.089               
1300    178.674                 -460.945              
1400    183.917                 -471.110              
1500    188.940                 -468.163              
1600    193.754                 -465.235              
1700    198.370                 -462.323              
1800    202.802                 -459.426              
1900    207.061                 -456.540              
2000    211.159                 -453.664              
2100    215.106                 -450.794              
2200    218.911                 -447.926              
2300    222.584                 -445.058              
2400    226.133                 -442.184              
2500    229.565                 -439.301              
