T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  175.610                 1356.955              
300     175.611                 1356.994              
350     175.864                 1358.033              
400     176.426                 1359.072              
450     177.153                 1360.111              
500     177.966                 1361.151              
600     179.690                 1363.229              
700     181.418                 1365.308              
800     183.087                 1367.389              
900     184.675                 1369.471              
1000    186.178                 1371.558              
1100    187.598                 1373.651              
1200    188.940                 1375.752              
1300    190.210                 1377.864              
1400    191.416                 1379.987              
1500    192.562                 1382.122              
1600    193.655                 1384.271              
1700    194.698                 1386.433              
1800    195.696                 1388.609              
1900    196.653                 1390.797              
2000    197.572                 1392.997              
2100    198.456                 1395.209              
2200    199.308                 1397.431              
2300    200.129                 1399.663              
2400    200.923                 1401.903              
2500    201.691                 1404.151              
2600    202.434                 1406.405              
2700    203.154                 1408.665              
2800    203.853                 1410.930              
2900    204.531                 1413.199              
3000    205.191                 1415.471              
3100    205.832                 1417.745              
3200    206.456                 1420.021              
3300    207.064                 1422.299              
3400    207.657                 1424.578              
3500    208.234                 1426.856              
3600    208.798                 1429.135              
3700    209.348                 1431.413              
3800    209.886                 1433.690              
3900    210.411                 1435.967              
4000    210.925                 1438.241              
4100    211.428                 1440.515              
4200    211.919                 1442.786              
4300    212.401                 1445.056              
4400    212.873                 1447.323              
4500    213.335                 1449.588              
4600    213.788                 1451.851              
4700    214.232                 1454.111              
4800    214.667                 1456.369              
4900    215.095                 1458.624              
5000    215.514                 1460.877              
5100    215.926                 1463.127              
5200    216.331                 1465.375              
5300    216.728                 1467.620              
5400    217.119                 1469.862              
5500    217.503                 1472.102              
5600    217.880                 1474.339              
5700    218.251                 1476.573              
5800    218.617                 1478.805              
5900    218.976                 1481.034              
6000    219.329                 1483.261              
