T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     306.248                 -128.465              
200     270.926                 -131.888              
250     267.248                 -133.243              
298.15  266.400                 -134.306              
300     266.401                 -134.343              
350     267.072                 -135.205              
400     268.622                 -135.858              
450     270.706                 -136.333              
500     273.121                 -136.660              
600     278.485                 -136.963              
700     284.147                 -136.918              
800     289.848                 -136.627              
900     295.465                 -136.154              
1000    300.937                 -135.544              
1100    306.237                 -134.829              
1200    311.354                 -134.032              
1300    316.289                 -133.172              
1400    321.044                 -132.263              
1500    325.627                 -131.318              
1600    330.045                 -130.347              
1700    334.308                 -129.358              
1800    338.423                 -128.361              
1900    342.399                 -127.360              
2000    346.243                 -126.362              
2100    349.964                 -125.370              
2200    353.567                 -124.389              
2300    357.060                 -123.423              
2400    360.449                 -122.472              
2500    363.739                 -121.541              
2600    366.936                 -120.629              
2700    370.044                 -119.739              
2800    373.068                 -118.871              
2900    376.012                 -118.026              
3000    378.880                 -117.205              
3100    381.676                 -116.407              
3200    384.404                 -115.633              
3300    387.066                 -114.882              
3400    389.665                 -114.155              
3500    392.204                 -113.452              
3600    394.687                 -112.771              
3700    397.114                 -112.114              
3800    399.489                 -111.479              
3900    401.814                 -110.866              
4000    404.091                 -110.276              
4100    406.322                 -109.708              
4200    408.508                 -109.162              
4300    410.651                 -108.638              
4400    412.753                 -108.136              
4500    414.816                 -107.657              
4600    416.840                 -107.199              
4700    418.828                 -106.765              
4800    420.780                 -106.354              
4900    422.698                 -105.966              
5000    424.583                 -105.603              
5100    426.436                 -105.264              
5200    428.257                 -104.951              
5300    430.049                 -104.665              
5400    431.812                 -104.406              
5500    433.547                 -104.174              
5600    435.255                 -103.973              
5700    436.936                 -103.801              
5800    438.592                 -103.662              
5900    440.223                 -103.555              
6000    441.830                 -103.482              
