T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  87.864                  -117.152              
300     87.866                  -117.189              
400     91.354                  -119.082              
500     98.176                  -123.729              
600     106.109                 -124.888              
700     114.327                 -125.614              
800     122.480                 -126.114              
900     130.409                 -126.571              
1000    138.046                 -137.678              
1100    145.366                 -137.979              
1200    152.368                 -138.256              
1300    159.060                 -138.536              
1400    165.459                 -138.832              
1500    171.581                 -139.148              
1600    177.445                 -139.485              
1700    183.069                 -285.080              
1800    188.469                 -284.705              
1900    193.661                 -284.357              
2000    198.660                 -284.034              
