T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     188.725                 180.170               
200     172.146                 179.704               
250     170.587                 179.404               
298.15  170.245                 179.075               
300     170.245                 179.062               
350     170.498                 178.654               
400     171.060                 178.123               
450     171.787                 177.386               
500     172.600                 176.384               
600     174.324                 173.841               
700     176.053                 172.104               
800     177.721                 169.856               
900     179.309                 168.028               
1000    180.811                 166.202               
1100    182.229                 156.011               
1200    183.569                 153.963               
1300    184.838                 152.033               
1400    186.043                 150.211               
1500    187.190                 148.493               
1600    188.286                 146.878               
1700    189.338                 145.369               
1800    190.352                 143.969               
1900    191.333                 142.684               
2000    192.287                 141.514               
2100    193.218                 140.461               
2200    194.130                 0.                    
2300    195.028                 0.                    
2400    195.914                 0.                    
2500    196.791                 0.                    
2600    197.661                 0.                    
2700    198.526                 0.                    
2800    199.386                 0.                    
2900    200.243                 0.                    
3000    201.098                 0.                    
3100    201.949                 0.                    
3200    202.797                 0.                    
3300    203.641                 0.                    
3400    204.482                 0.                    
3500    205.318                 0.                    
3600    206.149                 0.                    
3700    206.975                 0.                    
3800    207.794                 0.                    
3900    208.607                 0.                    
4000    209.413                 0.                    
4100    210.211                 0.                    
4200    211.000                 0.                    
4300    211.782                 0.                    
4400    212.554                 0.                    
4500    213.318                 0.                    
4600    214.072                 0.                    
4700    214.817                 0.                    
4800    215.552                 0.                    
4900    216.278                 0.                    
5000    216.995                 0.                    
5100    217.702                 0.                    
5200    218.401                 0.                    
5300    219.089                 0.                    
5400    219.769                 0.                    
5500    220.439                 0.                    
5600    221.100                 0.                    
5700    221.753                 0.                    
5800    222.397                 0.                    
5900    223.029                 0.                    
6000    223.656                 0.                    
