T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     179.146                 -1511.429             
200     110.418                 -1515.008             
298.15  101.186                 -1515.863             
300     101.188                 -1515.861             
400     105.670                 -1515.122             
500     114.543                 -1513.648             
600     124.856                 -1511.854             
700     135.496                 -1509.900             
800     146.011                 -1507.815             
900     156.223                 -1505.606             
1000    166.067                 -1511.860             
1100    175.530                 -1509.378             
1200    184.625                 -1506.559             
1300    193.373                 -1503.393             
1400    201.798                 -1627.297             
1500    209.924                 -1622.088             
1600    217.775                 -1616.532             
1700    225.371                 -1610.619             
1800    232.734                 -1604.355             
1900    239.880                 -1597.733             
2000    246.826                 -1590.756             
