T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     78.952                  -900.228              
200     51.618                  -901.824              
298.15  47.928                  -902.661              
300     47.929                  -902.671              
400     49.776                  -902.893              
500     53.513                  -902.684              
600     57.943                  -902.203              
700     62.587                  -901.548              
800     67.233                  -900.780              
900     71.780                  -899.936              
1000    76.186                  -899.041              
1100    80.430                  -898.113              
1200    84.509                  -897.165              
1300    88.425                  -896.211              
1400    92.184                  -895.256              
1500    95.794                  -894.317              
1600    99.263                  -893.232              
1700    102.619                 941.610               
1800    105.881                 -939.468              
1900    109.050                 -937.350              
2000    112.128                 -935.255              
2100    115.118                 -933.183              
2200    118.021                 -931.133              
2300    120.842                 -929.106              
2400    123.582                 -927.102              
2500    126.247                 -925.119              
2600    128.839                 -923.158              
2700    131.360                 -921.217              
2800    133.816                 -919.297              
2900    136.207                 -917.397              
3000    138.538                 -915.517              
3100    140.810                 -913.655              
3200    143.027                 -911.811              
3300    145.191                 -909.985              
3400    147.304                 -908.175              
3500    149.369                 -906.381              
3600    151.387                 -1288.754             
3700    153.360                 -1286.577             
3800    155.290                 -1284.416             
3900    157.179                 -1282.269             
4000    159.029                 -1280.137             
4100    160.841                 -1278.019             
4200    162.616                 -1275.914             
4300    164.356                 -1273.822             
4400    166.063                 -1271.742             
4500    167.737                 -1269.674             
