T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  477.413                 109.370               
300     308.639                 109.325               
350     309.751                 108.107               
400     312.272                 95.756                
450     315.589                 91.060                
500     319.351                 86.068                
600     327.458                 78.370                
700     335.714                 72.022                
800     343.777                 66.457                
900     351.514                 -204.262              
1000    358.883                 -202.924              
1100    365.881                 -201.620              
1200    372.522                 -200.359              
1300    378.830                 -199.147              
1400    384.826                 -197.988              
1500    390.537                 -196.883              
1600    395.982                 -195.832              
1700    401.185                 -194.836              
1800    406.163                 -193.891              
1900    410.934                 -192.994              
2000    415.514                 -192.143              
2100    419.917                 -191.333              
2200    424.154                 -190.558              
2300    428.239                 -189.818              
2400    432.181                 -189.108              
2500    435.989                 -188.425              
2600    439.673                 -187.765              
2700    443.240                 -187.123              
2800    446.697                 -186.499              
2900    450.051                 -185.890              
3000    453.308                 -185.297              
3100    456.472                 -184.714              
3200    459.550                 -184.142              
3300    462.546                 -183.579              
3400    465.463                 -183.025              
3500    468.307                 -182.482              
3600    471.081                 -181.948              
3700    473.787                 -181.422              
3800    476.430                 -180.907              
3900    479.013                 -180.402              
4000    481.537                 -179.909              
4100    484.006                 -179.429              
4200    486.421                 -178.961              
4300    488.787                 -178.508              
4400    491.103                 -178.070              
4500    493.373                 -177.649              
4600    495.598                 -177.245              
4700    497.780                 -176.861              
4800    499.921                 -176.496              
4900    502.022                 -176.152              
5000    504.084                 -175.829              
5100    506.110                 -175.530              
5200    508.100                 -175.254              
5300    510.056                 -175.002              
5400    511.979                 -174.775              
5500    513.870                 -174.573              
5600    515.730                 -174.397              
5700    517.559                 -174.247              
5800    519.360                 -174.123              
5900    521.133                 -174.026              
6000    522.879                 -173.957              
