T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  86.238                  -637.691              
300     86.240                  -637.602              
400     90.343                  -632.929              
500     98.090                  -628.573              
600     106.765                 -624.480              
700     115.464                 -620.608              
800     123.863                 -617.358              
900     131.851                 -613.896              
1000    139.407                 -610.698              
1100    146.541                 -607.794              
1200    153.280                 -605.216              
1300    159.653                 -603.108              
1400    165.691                 -601.596              
1500    171.423                 599.094               
1600    176.874                 -596.356              
1700    182.069                 -593.537              
1800    187.029                 -606.999              
1900    191.772                 -604.461              
2000    196.317                 -601.932              
2100    200.678                 -599.409              
2200    204.869                 -596.889              
2300    208.902                 -594.367              
2400    212.789                 -591.840              
2500    216.539                 -589.305              
2600    220.162                 -586.757              
2700    223.665                 -584.194              
2800    227.057                 -581.612              
2900    230.343                 -579.007              
3000    233.531                 -576.379              
