T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     307.156                 -246.280              
200     272.565                 -247.132              
250     269.069                 -247.624              
298.15  268.272                 -248.111              
300     268.273                 -248.130              
350     268.893                 -248.620              
400     270.311                 -249.087              
450     272.200                 -249.528              
500     274.369                 -249.941              
600     279.127                 -250.682              
700     284.080                 -251.320              
800     289.009                 -251.870              
900     293.820                 -252.351              
1000    298.468                 -252.780              
1100    302.940                 -253.173              
1200    307.233                 -253.544              
1300    311.350                 -253.906              
1400    315.301                 -254.268              
1500    319.092                 -254.638              
1600    322.735                 -255.022              
1700    326.238                 -255.427              
1800    329.609                 -255.857              
1900    332.857                 -256.316              
2000    335.990                 -256.806              
2100    339.016                 -257.332              
2200    341.939                 -257.897              
2300    344.768                 -258.502              
2400    347.507                 -309.410              
2500    350.162                 -310.182              
2600    352.737                 -310.969              
2700    355.237                 -311.774              
2800    357.666                 -312.597              
2900    360.028                 -313.440              
3000    362.326                 -314.303              
3100    364.563                 -315.188              
3200    366.744                 -316.094              
3300    368.869                 -317.021              
3400    370.942                 -317.967              
3500    372.966                 -318.932              
3600    374.943                 -319.914              
3700    376.874                 -320.911              
3800    378.762                 -321.921              
3900    380.609                 -322.943              
4000    382.416                 -323.974              
4100    384.185                 -325.011              
4200    385.917                 -805.902              
4300    387.615                 -805.857              
4400    389.279                 -805.813              
4500    390.911                 -805.769              
4600    392.511                 -805.720              
4700    394.082                 -805.667              
4800    395.624                 -805.606              
4900    397.138                 -805.537              
5000    398.625                 -805.456              
5100    400.086                 -805.364              
5200    401.522                 -805.258              
5300    402.934                 -805.138              
5400    404.322                 -805.002              
5500    405.688                 -804.849              
5600    407.032                 -804.679              
5700    408.355                 -804.491              
5800    409.657                 -804.283              
5900    410.939                 -804.056              
6000    412.202                 -803.809              
