T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  108.366                 -405.430              
300     108.367                 -405.471              
400     111.468                 -434.636              
500     117.362                 -433.025              
600     124.008                 -431.412              
700     130.719                 -429.767              
800     137.245                 -428.057              
900     143.496                 -426.311              
1000    149.450                 -424.590              
1100    155.110                 -422.957              
1200    160.494                 -425.398              
1300    165.621                 -423.219              
1400    170.511                 -421.013              
1500    175.185                 -418.793              
