T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     335.221                 -326.023              
200     289.157                 -328.857              
250     284.228                 -329.851              
298.15  283.088                 -330.536              
300     283.089                 -330.558              
350     283.984                 -331.041              
400     286.032                 -331.376              
450     288.752                 -331.625              
500     291.860                 -331.831              
600     298.626                 -332.215              
700     305.598                 -332.642              
800     312.477                 -333.207              
900     319.142                 -334.062              
1000    325.549                 -335.535              
1100    331.685                 -337.821              
1200    337.554                 -339.495              
1300    343.170                 -339.479              
1400    348.545                 -339.518              
1500    353.694                 -339.627              
1600    358.633                 -339.815              
1700    363.376                 -341.042              
1800    367.935                 -341.750              
1900    372.323                 -356.658              
2000    376.552                 -357.814              
2100    380.631                 -358.996              
2200    384.571                 -360.208              
2300    388.379                 -361.452              
2400    392.064                 -362.729              
2500    395.633                 -364.040              
2600    399.092                 -365.387              
2700    402.449                 -366.769              
2800    405.708                 -368.187              
2900    408.876                 -369.640              
3000    411.956                 -371.129              
3100    414.953                 -372.652              
3200    417.872                 -722.510              
3300    420.717                 -722.202              
3400    423.490                 -721.960              
3500    426.196                 -721.785              
3600    428.837                 -721.676              
3700    431.417                 -721.634              
3800    433.938                 -721.660              
3900    436.402                 -721.753              
4000    438.813                 -721.915              
4100    441.172                 -722.145              
4200    443.482                 -722.444              
4300    445.744                 -722.814              
4400    447.961                 -723.255              
4500    450.134                 -723.767              
4600    452.264                 -724.352              
4700    454.355                 -725.010              
4800    456.406                 -725.743              
4900    458.419                 -726.551              
5000    460.396                 -727.436              
5100    462.338                 -728.399              
5200    464.246                 -729.442              
5300    466.121                 -730.565              
5400    467.965                 -731.770              
5500    469.778                 -733.060              
5600    471.562                 -734.436              
5700    473.317                 -735.900              
5800    475.044                 -737.455              
5900    476.744                 -739.103              
6000    478.418                 -740.847              
