T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  87.864                  -461.077              
300     87.866                  -461.075              
400     92.005                  -461.046              
500     99.922                  -461.067              
600     108.913                 -461.128              
700     118.053                 -461.258              
800     127.001                 -461.498              
900     135.733                 -460.808              
1000    144.123                 -487.232              
1100    152.152                 -487.359              
1200    159.832                 -488.641              
1300    167.124                 -489.968              
1400    174.054                 -873.563              
1500    180.649                 -870.908              
1600    186.935                 -868.283              
1700    192.936                 -865.684              
1800    198.675                 -863.110              
1900    204.171                 -860.556              
2000    209.443                 -858.022              
2100    214.507                 -855.504              
2200    219.378                 -853.002              
2300    224.071                 -850.516              
2400    228.596                 -848.043              
2500    232.965                 -845.586              
