T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     145.340                 -1087.566             
200     95.458                  -1091.537             
298.15  88.743                  -1093.990             
300     88.744                  -1094.022             
400     92.184                  -1095.069             
500     99.255                  -1095.014             
600     107.795                 -1094.023             
700     116.926                 -1092.200             
800     126.239                 -1089.646             
900     135.529                 -1086.476             
1000    144.684                 -1082.783             
1100    153.647                 -1078.633             
1200    162.390                 -1074.097             
1300    170.898                 -1069.244             
1400    179.168                 -1064.147             
1500    187.198                 -1058.879             
