T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     402.036                 -523.731              
200     346.126                 -524.181              
250     340.579                 -524.239              
298.15  339.340                 -524.255              
300     339.342                 -524.255              
350     340.276                 -524.251              
400     342.371                 -524.232              
450     345.106                 -524.203              
500     348.190                 -524.163              
600     354.801                 -524.064              
700     361.511                 -523.959              
800     368.055                 -523.871              
900     374.332                 -523.833              
1000    380.310                 -523.869              
1100    385.989                 -523.998              
1200    391.380                 -527.945              
1300    396.501                 -527.752              
1400    401.370                 -527.601              
1500    406.007                 -527.507              
1600    410.428                 -527.483              
1700    414.652                 -527.546              
1800    418.692                 -527.706              
1900    422.563                 -527.979              
2000    426.277                 -528.377              
2100    429.846                 -528.913              
2200    433.279                 -550.923              
2300    436.587                 -552.190              
2400    439.777                 -553.486              
2500    442.857                 -554.811              
2600    445.834                 -556.169              
2700    448.715                 -557.560              
2800    451.505                 -558.986              
2900    454.210                 -560.446              
3000    456.834                 -561.941              
3100    459.383                 -563.470              
3200    461.859                 -565.033              
3300    464.268                 -566.627              
3400    466.612                 -568.251              
3500    468.895                 -569.901              
3600    471.120                 -571.576              
3700    473.290                 -573.271              
3800    475.407                 -574.983              
3900    477.474                 -576.709              
4000    479.493                 -578.443              
4100    481.466                 -580.183              
4200    483.396                 -581.924              
4300    485.283                 -583.663              
4400    487.130                 -585.394              
4500    488.939                 -587.115              
4600    490.711                 -588.822              
4700    492.447                 -590.511              
4800    494.150                 -1153.115             
4900    495.819                 -1154.411             
5000    497.457                 -1155.697             
5100    499.064                 -1156.969             
5200    500.642                 -1158.224             
5300    502.192                 -1159.458             
5400    503.714                 -1160.667             
5500    505.210                 -1161.850             
5600    506.681                 -1163.003             
5700    508.127                 -1164.123             
5800    509.549                 -1165.210             
5900    510.948                 -1166.260             
6000    512.324                 -1167.271             
