T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     225.373                 376.196               
200     200.810                 376.839               
250     198.537                 376.819               
298.15  198.040                 376.662               
300     198.041                 376.654               
350     198.407                 376.395               
400     199.219                 376.080               
450     200.269                 375.732               
500     201.445                 375.364               
600     203.952                 374.605               
700     206.488                 373.844               
800     208.963                 373.092               
900     211.342                 372.349               
1000    213.618                 371.608               
1100    215.789                 370.861               
1200    217.860                 370.102               
1300    219.838                 369.323               
1400    221.727                 368.519               
1500    223.535                 367.684               
1600    225.268                 366.815               
1700    226.930                 315.731               
1800    228.528                 315.016               
1900    230.065                 314.303               
2000    231.545                 313.589               
2100    232.974                 312.875               
2200    234.353                 312.161               
2300    235.687                 311.445               
2400    236.977                 310.727               
2500    238.228                 310.008               
2600    239.441                 309.288               
2700    240.618                 308.566               
2800    241.761                 307.843               
2900    242.873                 307.119               
3000    243.954                 306.394               
3100    245.008                 305.668               
3200    246.034                 304.942               
3300    247.035                 304.216               
3400    248.011                 303.490               
3500    248.965                 302.765               
3600    249.896                 -82.110               
3700    250.807                 -82.418               
3800    251.697                 -82.726               
3900    252.569                 -83.032               
4000    253.422                 -83.336               
4100    254.258                 -83.637               
4200    255.077                 -83.934               
4300    255.880                 -84.226               
4400    256.667                 -84.512               
4500    257.440                 -84.792               
4600    258.199                 -85.064               
4700    258.944                 -85.328               
4800    259.677                 -85.583               
4900    260.397                 -85.829               
5000    261.104                 -86.064               
5100    261.800                 -86.288               
5200    262.485                 -86.499               
5300    263.160                 -86.699               
5400    263.824                 -86.885               
5500    264.477                 -87.056               
5600    265.122                 -87.213               
5700    265.757                 -87.355               
5800    266.382                 -87.482               
5900    267.000                 -87.592               
6000    267.608                 -87.686               
