T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     397.499                 -1033.791             
200     331.470                 -1038.393             
250     324.443                 -1040.290             
298.15  322.820                 -1041.816             
300     322.822                 -1041.869             
350     324.098                 -1043.187             
400     327.033                 -1046.568             
450     330.951                 -1048.340             
500     335.458                 -1056.150             
600     345.359                 -1058.817             
700     355.661                 -1060.718             
800     365.900                 -1062.165             
900     375.867                 -1116.477             
1000    385.472                 -1116.264             
1100    394.683                 -1115.979             
1200    403.497                 -1115.644             
1300    411.926                 -1115.281             
1400    419.987                 -1114.897             
1500    427.703                 -1114.499             
1600    435.095                 -1114.095             
1700    442.184                 -1404.164             
1800    448.990                 -1402.261             
1900    455.533                 -1400.388             
2000    461.831                 -1398.549             
2100    467.899                 -1396.747             
2200    473.752                 -1394.987             
2300    479.405                 -1393.273             
2400    484.869                 -1391.607             
2500    490.157                 -1389.995             
2600    495.279                 -1388.438             
2700    500.244                 -1386.939             
2800    505.061                 -1385.501             
2900    509.740                 -1384.128             
3000    514.286                 -1382.822             
3100    518.708                 -1381.586             
3200    523.012                 -1380.422             
3300    527.204                 -1379.331             
3400    531.289                 -1378.317             
3500    535.273                 -1377.382             
3600    539.160                 -1376.528             
3700    542.955                 -1375.757             
3800    546.662                 -1375.072             
3900    550.285                 -1374.475             
4000    553.828                 -1373.968             
4100    557.294                 -1373.554             
4200    560.687                 -1373.236             
4300    564.008                 -1373.017             
4400    567.262                 -1372.858             
4500    570.451                 -1372.826             
4600    573.577                 -1372.904             
4700    576.643                 -1373.092             
4800    579.651                 -1373.391             
4900    582.604                 -1373.808             
5000    585.502                 -1374.344             
5100    588.349                 -1374.993             
5200    591.146                 -1375.781             
5300    593.894                 -1376.701             
5400    596.596                 -1377.761             
5500    599.252                 -1378.962             
5600    601.865                 -1380.312             
5700    604.435                 -1381.815             
5800    606.965                 -1383.476             
5900    609.454                 -1385.299             
6000    611.906                 -1387.292             
