T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  47.969                  -474.422              
300     47.971                  -474.360              
400     51.386                  -471.191              
500     57.837                  -471.406              
600     65.060                  -468.725              
700     72.302                  -466.038              
800     79.294                  463.370               
900     85.945                  -460.743              
1000    92.235                  -458.153              
1100    98.175                  -455.600              
1200    103.786                 -453.081              
1300    109.092                 -450.596              
1400    114.119                 -448.142              
1500    118.891                 -445.716              
1600    123.429                 -443.316              
1700    127.754                 -586.177              
1800    131.883                 -583.074              
1900    135.833                 -580.004              
2000    139.616                 -576.965              
2100    143.247                 -573.958              
2200    146.736                 -570.983              
2300    150.094                 -568.041              
2400    153.330                 -565.130              
2500    156.453                 -562.253              
