T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  171.488                 -1830.873             
300     171.491                 -1830.856             
400     176.857                 -1829.371             
500     187.368                 -1827.189             
600     199.524                 -1824.569             
700     212.045                 -1821.668             
800     224.406                 -1818.595             
900     236.386                 -1815.423             
1000    247.896                 -1812.202             
1100    258.910                 -1808.969             
1200    269.434                 -1805.749             
1300    279.683                 -1796.279             
1400    289.800                 -1786.963             
1500    299.723                 -1777.804             
1600    309.416                 -1768.813             
1700    318.859                 -1759.998             
1800    328.045                 1751.374              
1900    336.973                 -1742.951             
2000    345.646                 -1734.738             
2100    354.071                 -1726.746             
2200    362.253                 -1718.985             
2300    370.204                 -1711.473             
2400    377.930                 -1704.227             
2500    385.443                 -1697.280             
2600    392.750                 -1690.674             
2700    399.861                 -1684.489             
2800    406.785                 -1731.546             
2900    413.530                 -1723.909             
3000    420.103                 -1716.320             
3100    426.513                 -1708.778             
3200    432.767                 -1701.282             
3300    438.871                 -1693.829             
3400    444.832                 -1686.417             
3500    450.656                 -1679.046             
3600    456.349                 -1671.713             
3700    461.915                 -1664.417             
3800    467.362                 -1657.157             
3900    472.692                 -1649.932             
4000    477.911                 -1642.740             
4100    483.023                 -1635.580             
4200    488.033                 -1628.452             
4300    492.944                 -1621.355             
4400    497.759                 -1614.289             
4500    502.483                 -1607.253             
4600    507.119                 -1600.248             
4700    511.669                 -1593.273             
4800    516.137                 -1586.330             
4900    520.526                 -1579.418             
5000    524.838                 -1572.540             
