T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     288.246                 -238.551              
200     259.429                 -239.251              
250     256.677                 -239.660              
298.15  256.070                 -240.162              
300     256.071                 -240.184              
350     256.522                 -242.885              
400     257.526                 -243.482              
450     258.827                 -244.071              
500     260.284                 -244.655              
600     263.383                 -245.815              
700     266.498                 -246.971              
800     269.512                 -248.126              
900     272.384                 -249.282              
1000    275.105                 -317.569              
1100    277.679                 -317.706              
1200    280.114                 -317.840              
1300    282.420                 -317.971              
1400    284.607                 -318.100              
1500    286.686                 -318.227              
1600    288.667                 -318.354              
1700    290.556                 -318.483              
1800    292.362                 -318.616              
1900    294.091                 -318.757              
2000    295.750                 -318.911              
2100    297.343                 -319.081              
2200    298.876                 -319.274              
2300    300.354                 -319.495              
2400    301.779                 -319.750              
2500    303.155                 -320.045              
2600    304.486                 -320.388              
2700    305.775                 -320.785              
2800    307.024                 -321.242              
2900    308.236                 -321.766              
3000    309.412                 -322.365              
3100    310.555                 -323.045              
3200    311.667                 -323.812              
3300    312.750                 -324.632              
3400    313.804                 -325.574              
3500    314.831                 -326.616              
3600    315.834                 -327.763              
3700    316.812                 -329.004              
3800    317.768                 -330.355              
3900    318.702                 -331.805              
4000    319.615                 -333.386              
4100    320.508                 -335.082              
4200    321.382                 -336.895              
4300    322.239                 -338.825              
4400    323.077                 -340.577              
4500    323.899                 -342.127              
4600    324.706                 -344.225              
4700    325.496                 -346.410              
4800    326.272                 -348.679              
4900    327.034                 -351.028              
5000    327.782                 -353.449              
5100    328.518                 -355.939              
5200    329.240                 -357.960              
5300    329.950                 -360.500              
5400    330.648                 -362.809              
5500    331.335                 -365.246              
5600    332.011                 -367.853              
5700    332.677                 -370.484              
5800    333.332                 -373.133              
5900    333.977                 -375.792              
6000    334.612                 -378.457              
