T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  215.930                 -143.926              
300     215.932                 -143.937              
400     220.675                 -149.043              
500     229.914                 -152.739              
600     240.560                 -156.045              
700     251.505                 -158.436              
800     262.373                 -157.626              
900     273.377                 -260.348              
1000    284.315                 -254.450              
1100    295.011                 248.784               
1200    305.379                 -243.368              
1300    315.383                 -238.222              
1400    325.013                 -233.365              
1500    334.273                 -228.808              
1600    343.175                 -224.564              
1700    351.736                 -220.648              
1800    359.972                 -268.516              
1900    367.903                 -264.989              
2000    375.545                 -261.486              
2100    382.917                 -258.004              
2200    390.033                 -254.543              
2300    396.910                 -251.101              
2400    403.562                 -247.677              
2500    410.001                 -244.268              
2600    416.240                 -240.874              
2700    422.290                 -237.491              
2800    428.161                 -234.121              
2900    433.864                 -230.762              
3000    439.407                 -227.413              
3100    444.799                 -224.074              
3200    450.048                 -1351.248             
3300    455.159                 -1342.966             
3400    460.141                 -1334.689             
3500    465.000                 -1326.421             
3600    469.741                 -1318.162             
3700    474.370                 -1309.915             
3800    478.891                 -1301.683             
