T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     176.684                 713.511               
200     160.007                 715.287               
250     158.443                 716.035               
298.15  158.100                 716.670               
300     158.100                 716.693               
350     158.354                 717.263               
400     158.917                 717.752               
450     159.645                 718.165               
500     160.459                 718.507               
600     162.185                 719.009               
700     163.916                 719.315               
800     165.587                 719.474               
900     167.175                 719.519               
1000    168.678                 719.475               
1100    170.097                 719.360               
1200    171.437                 719.188               
1300    172.704                 718.968               
1400    173.905                 718.709               
1500    175.044                 718.415               
1600    176.128                 718.092               
1700    177.162                 717.744               
1800    178.148                 717.373               
1900    179.092                 716.984               
2000    179.996                 716.577               
2100    180.864                 716.156               
2200    181.699                 715.722               
2300    182.503                 715.277               
2400    183.278                 714.821               
2500    184.026                 714.357               
2600    184.750                 713.884               
2700    185.450                 713.405               
2800    186.129                 712.920               
2900    186.787                 712.429               
3000    187.426                 711.932               
3100    188.047                 711.431               
3200    188.651                 710.925               
3300    189.239                 710.414               
3400    189.812                 709.899               
3500    190.371                 709.380               
3600    190.916                 708.857               
3700    191.448                 708.329               
3800    191.968                 707.797               
3900    192.477                 707.260               
4000    192.974                 706.719               
4100    193.461                 706.173               
4200    193.937                 705.621               
4300    194.404                 705.065               
4400    194.861                 704.503               
4500    195.310                 703.936               
4600    195.750                 703.363               
4700    196.182                 702.784               
4800    196.605                 702.199               
4900    197.022                 701.607               
5000    197.431                 701.009               
5100    197.832                 700.404               
5200    198.227                 699.793               
5300    198.616                 699.174               
5400    198.998                 698.548               
5500    199.374                 697.914               
5600    199.744                 697.273               
5700    200.108                 696.625               
5800    200.467                 695.968               
5900    200.820                 695.304               
6000    201.168                 694.631               
