T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     51.217                  0.257                 
200     35.054                  0.313                 
250     33.402                  0.336                 
298.15  33.028                  0.360                 
300     33.028                  0.361                 
350     33.316                  0.388                 
400     33.969                  -1.797                
450     34.830                  -2.428                
500     35.812                  -3.087                
600     37.957                  -3.838                
700     40.189                  -4.153                
800     42.424                  -4.136                
