T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     264.549                 -92.922               
200     239.297                 -93.845               
250     236.843                 -94.314               
298.15  236.296                 -94.759               
300     236.296                 -94.776               
350     236.709                 -95.275               
400     237.634                 -103.765              
450     238.842                 -104.849              
500     240.204                 -125.990              
600     243.124                 -125.974              
700     246.084                 -125.954              
800     248.966                 -125.933              
900     251.727                 -125.913              
1000    254.353                 -125.894              
1100    256.846                 -125.879              
1200    259.211                 -125.870              
1300    261.456                 -125.869              
1400    263.591                 -125.881              
1500    265.623                 -125.912              
1600    267.562                 -125.965              
1700    269.415                 -126.045              
1800    271.188                 -126.153              
1900    272.888                 -126.293              
2000    274.520                 -126.462              
2100    276.090                 -126.658              
2200    277.601                 -126.877              
2300    279.059                 -127.114              
2400    280.466                 -127.361              
2500    281.826                 -127.611              
2600    283.142                 -127.857              
2700    284.417                 -128.092              
2800    285.654                 -128.308              
2900    286.854                 -128.498              
3000    288.019                 -128.657              
3100    289.153                 -128.778              
3200    290.256                 -128.858              
3300    291.330                 -128.893              
3400    292.376                 -128.879              
3500    293.397                 -128.813              
3600    294.393                 -128.695              
3700    295.365                 -128.523              
3800    296.315                 -128.296              
3900    297.244                 -128.013              
4000    298.152                 -127.675              
4100    299.041                 -127.282              
4200    299.911                 -126.834              
4300    300.764                 -126.333              
4400    301.599                 -125.778              
4500    302.418                 -125.171              
4600    303.221                 -124.514              
4700    304.010                 -123.806              
4800    304.783                 -123.050              
4900    305.543                 -122.247              
5000    306.289                 -121.398              
5100    307.023                 -120.504              
5200    307.743                 -119.566              
5300    308.452                 -118.586              
5400    309.149                 -117.564              
5500    309.835                 -116.503              
5600    310.510                 -115.403              
5700    311.175                 -114.265              
5800    311.829                 -113.090              
5900    312.474                 -111.880              
6000    313.109                 -110.635              
