T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  160.989                 109.870               
300     160.989                 109.823               
350     161.242                 108.540               
400     161.804                 107.234               
450     162.531                 105.905               
500     163.344                 104.549               
600     165.068                 101.752               
700     166.797                 91.495                
800     168.466                 88.357                
900     170.053                 85.219                
1000    171.554                 82.081                
1100    172.972                 78.943                
1200    174.311                 -39.296               
1300    175.578                 -41.374               
1400    176.778                 -43.453               
1500    177.917                 -45.532               
1600    179.000                 -47.610               
1700    180.032                 -49.689               
1800    181.018                 -51.767               
1900    181.960                 -53.846               
2000    182.864                 -55.925               
2100    183.730                 -58.003               
2200    184.563                 -60.082               
2300    185.364                 -62.160               
2400    186.137                 -64.239               
2500    186.882                 -66.318               
2600    187.602                 -68.396               
2700    188.298                 -70.475               
2800    188.972                 -72.554               
2900    189.625                 -74.632               
3000    190.259                 -76.711               
3100    190.874                 -78.790               
3200    191.471                 -80.869               
3300    192.052                 -82.949               
3400    192.617                 -85.029               
3500    193.168                 -87.109               
3600    193.704                 -89.190               
3700    194.227                 -91.272               
3800    194.737                 -93.355               
3900    195.235                 -95.439               
4000    195.722                 -97.525               
4100    196.197                 -99.614               
4200    196.662                 -101.704              
4300    197.117                 -103.798              
4400    197.562                 -105.895              
4500    197.998                 -107.997              
4600    198.425                 -110.103              
4700    198.843                 -112.215              
4800    199.253                 -114.334              
4900    199.656                 -116.459              
5000    200.050                 -118.593              
5100    200.438                 -120.736              
5200    200.818                 -122.889              
5300    201.191                 -125.053              
5400    201.558                 -127.230              
5500    201.919                 -129.420              
5600    202.273                 -131.626              
5700    202.622                 -133.847              
5800    202.964                 -136.086              
5900    203.302                 -138.344              
6000    203.634                 -140.622              
