T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  214.565                 1187.545              
300     214.566                 1187.573              
350     214.997                 1188.314              
400     215.979                 1189.031              
450     217.282                 1189.732              
500     218.773                 1190.428              
600     222.041                 1191.826              
700     225.444                 1193.258              
800     228.841                 1194.733              
900     232.168                 1196.252              
1000    235.396                 1197.808              
1100    238.515                 1199.392              
1200    241.520                 1200.995              
1300    244.416                 1202.610              
1400    247.204                 1204.230              
1500    249.890                 1205.848              
1600    252.479                 1207.460              
1700    254.977                 1209.061              
1800    257.389                 1210.648              
1900    259.720                 1212.217              
2000    261.975                 1213.765              
2100    264.159                 1215.291              
2200    266.274                 1216.791              
2300    268.326                 1218.263              
2400    270.318                 1169.447              
2500    272.253                 1170.782              
2600    274.133                 1172.116              
2700    275.963                 1173.449              
2800    277.744                 1174.779              
2900    279.479                 1176.105              
3000    281.170                 1177.425              
3100    282.819                 1178.739              
3200    284.429                 1180.046              
3300    286.000                 1181.345              
3400    287.535                 1182.635              
3500    289.036                 1183.916              
3600    290.503                 1185.187              
3700    291.939                 1186.448              
3800    293.344                 1187.698              
3900    294.719                 1188.938              
4000    296.067                 1190.165              
4100    297.387                 1191.381              
4200    298.681                 712.735               
4300    299.951                 715.014               
4400    301.196                 717.278               
4500    302.418                 719.527               
4600    303.618                 721.761               
4700    304.796                 723.979               
4800    305.953                 726.181               
4900    307.090                 728.366               
5000    308.207                 730.534               
5100    309.306                 732.684               
5200    310.386                 734.816               
5300    311.449                 736.929               
5400    312.495                 739.023               
5500    313.523                 741.098               
5600    314.536                 743.153               
5700    315.534                 745.187               
5800    316.516                 747.200               
5900    317.483                 749.191               
6000    318.436                 751.160               
