T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     263.600                 515.732               
200     236.680                 516.095               
250     234.040                 516.105               
298.15  233.452                 510.448               
300     233.453                 510.429               
350     233.895                 495.454               
400     234.884                 495.835               
450     236.170                 496.150               
500     237.615                 496.400               
600     240.695                 496.726               
700     243.796                 496.859               
800     246.800                 496.842               
900     249.662                 496.711               
1000    252.374                 496.488               
1100    254.937                 496.193               
1200    257.361                 495.839               
1300    259.656                 495.435               
1400    261.831                 494.989               
1500    263.898                 494.507               
1600    265.865                 493.993               
1700    267.741                 493.448               
1800    269.532                 492.876               
1900    271.247                 492.277               
2000    272.891                 491.653               
2100    274.469                 491.004               
2200    275.986                 490.330               
2300    277.447                 489.632               
2400    278.856                 488.910               
2500    280.216                 488.166               
2600    281.530                 487.398               
2700    282.802                 486.609               
2800    284.034                 485.799               
2900    285.228                 484.969               
3000    286.387                 484.120               
3100    287.513                 483.254               
3200    288.607                 482.372               
3300    289.671                 481.475               
3400    290.708                 480.566               
3500    291.717                 479.645               
3600    292.702                 478.714               
3700    293.662                 477.775               
3800    294.599                 476.829               
3900    295.514                 475.878               
4000    296.409                 474.922               
4100    297.284                 473.963               
4200    298.139                 473.003               
4300    298.977                 472.041               
4400    299.797                 471.080               
4500    300.600                 470.120               
4600    301.387                 469.161               
4700    302.159                 468.205               
4800    302.916                 467.252               
4900    303.659                 466.303               
5000    304.389                 465.358               
5100    305.105                 464.417               
5200    305.808                 463.481               
5300    306.499                 462.551               
5400    307.179                 461.625               
5500    307.847                 460.705               
5600    308.504                 459.791               
5700    309.150                 458.883               
5800    309.786                 457.980               
5900    310.412                 457.083               
6000    311.029                 456.193               
