T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     234.965                 425.645               
200     211.487                 426.527               
250     209.260                 426.677               
298.15  208.768                 426.688               
300     208.768                 426.687               
350     209.137                 426.602               
400     209.964                 426.462               
450     211.046                 426.292               
500     212.268                 426.099               
600     214.900                 425.667               
700     217.586                 425.172               
800     220.219                 424.611               
900     222.758                 423.976               
1000    225.185                 423.262               
1100    227.500                 422.467               
1200    229.705                 421.587               
1300    231.806                 420.622               
1400    233.810                 419.569               
1500    235.723                 418.427               
1600    237.552                 402.661               
1700    239.303                 401.741               
1800    240.982                 400.800               
1900    242.595                 399.838               
2000    244.145                 398.855               
2100    245.638                 397.851               
2200    247.077                 396.826               
2300    248.466                 395.781               
2400    249.808                 394.716               
2500    251.106                 393.632               
2600    252.363                 392.527               
2700    253.582                 391.403               
2800    254.764                 99.302                
2900    255.912                 99.202                
3000    257.027                 99.100                
3100    258.112                 98.994                
3200    259.168                 98.882                
3300    260.197                 98.764                
3400    261.199                 98.638                
3500    262.177                 98.501                
3600    263.131                 98.353                
3700    264.063                 98.190                
3800    264.973                 98.012                
3900    265.863                 97.816                
4000    266.733                 97.600                
4100    267.585                 97.362                
4200    268.419                 97.099                
4300    269.235                 96.810                
4400    270.035                 96.492                
4500    270.820                 96.143                
4600    271.589                 95.763                
4700    272.344                 95.348                
4800    273.085                 94.896                
4900    273.812                 94.408                
5000    274.526                 93.880                
5100    275.228                 93.311                
5200    275.918                 92.701                
5300    276.596                 92.048                
5400    277.262                 91.352                
5500    277.918                 90.612                
5600    278.564                 89.826                
5700    279.199                 88.995                
5800    279.824                 88.119                
5900    280.440                 87.196                
6000    281.046                 86.227                
