T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
280     70.102                  -286.410              
298.15  69.950                  -285.830              
300     69.952                  -285.771              
320     70.134                  -285.137              
340     70.573                  -284.506              
360     71.209                  -283.874              
380     72.000                  283.237               
400     72.912                  -282.591              
420     73.920                  -281.934              
440     75.004                  -281.262              
460     76.150                  -280.569              
480     77.344                  -279.850              
500     78.579                  -279.095              
