T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     536.701                 -495.672              
200     431.993                 -495.281              
250     421.510                 -494.537              
298.15  419.166                 -493.712              
300     419.169                 -493.679              
350     420.936                 -492.765              
400     424.902                 -491.824              
450     430.070                 -490.873              
500     435.889                 -489.921              
600     448.330                 -488.029              
700     460.901                 -486.175              
800     473.110                 -484.368              
900     484.775                 -482.613              
1000    495.846                 -480.914              
1100    506.330                 -479.273              
1200    516.257                 -477.691              
1300    525.663                 -476.170              
1400    534.591                 -474.711              
1500    543.077                 -473.316              
1600    551.159                 -471.986              
1700    558.869                 -470.723              
1800    566.237                 -469.529              
1900    573.291                 -468.406              
2000    580.054                 -467.359              
2100    586.549                 -466.391              
2200    592.794                 -465.505              
2300    598.808                 -464.706              
2400    604.607                 -463.999              
2500    610.205                 -463.388              
2600    615.615                 -462.874              
2700    620.849                 -462.486              
2800    625.918                 -462.262              
2900    630.831                 -462.243              
3000    635.599                 -462.457              
3100    640.229                 -462.947              
3200    644.728                 -463.741              
3300    649.104                 -464.864              
3400    653.364                 -466.346              
3500    657.513                 -468.248              
3600    661.556                 -470.659              
3700    665.500                 -508.441              
3800    669.348                 -508.567              
3900    673.106                 -508.711              
4000    676.776                 -508.868              
4100    680.365                 -509.027              
4200    683.873                 -509.183              
4300    687.307                 -509.327              
4400    690.667                 -509.451              
4500    693.958                 -509.548              
4600    697.182                 -509.612              
4700    700.342                 -509.634              
4800    703.440                 -509.609              
4900    706.479                 -509.531              
5000    709.461                 -509.395              
5100    712.388                 -509.195              
5200    715.262                 -508.927              
5300    718.085                 -508.586              
5400    720.858                 -508.170              
5500    723.584                 -507.676              
5600    726.264                 -507.099              
5700    728.899                 -506.439              
5800    731.491                 -505.693              
5900    734.041                 -504.860              
6000    736.551                 -503.939              
