T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     187.175                 -860.857              
200     130.426                 -859.856              
298.15  123.666                 -858.557              
300     123.668                 -858.533              
400     126.646                 -857.384              
500     132.335                 -856.963              
600     138.772                 -857.255              
700     145.293                 -856.611              
800     151.657                 -856.313              
900     157.780                 -855.396              
1000    163.643                 -854.241              
1100    169.256                 -861.132              
1200    174.666                 -842.429              
1300    181.020                 837.859               
1400    187.147                 -833.221              
1500    193.047                 -828.535              
1600    198.726                 -823.823              
1700    204.193                 -819.105              
1800    209.457                 -814.402              
1900    214.529                 -809.736              
2000    219.421                 -805.128              
