T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     429.685                 -680.415              
200     368.129                 -684.265              
250     362.095                 -686.043              
298.15  360.748                 -687.850              
300     360.749                 -687.923              
350     361.770                 -694.016              
400     364.074                 -695.764              
450     367.104                 -697.362              
500     370.550                 -698.830              
600     378.029                 -701.451              
700     385.735                 -703.743              
800     393.353                 -705.788              
900     400.751                 -707.641              
1000    407.875                 -843.598              
1100    414.712                 -843.126              
1200    421.264                 -842.542              
1300    427.544                 -841.865              
1400    433.565                 -841.111              
1500    439.344                 -840.295              
1600    444.897                 -839.433              
1700    450.238                 -838.539              
1800    455.381                 -837.626              
1900    460.341                 -836.709              
2000    465.128                 -835.803              
2100    469.753                 -834.921              
2200    474.227                 -834.079              
2300    478.560                 -833.292              
2400    482.759                 -832.573              
2500    486.832                 -831.937              
2600    490.786                 -831.400              
2700    494.628                 -830.976              
2800    498.365                 -830.679              
2900    502.000                 -830.523              
3000    505.541                 -830.525              
3100    508.991                 -830.698              
3200    512.355                 -831.057              
3300    515.637                 -831.532              
3400    518.841                 -832.269              
3500    521.971                 -833.222              
3600    525.029                 -834.402              
3700    528.020                 -835.795              
3800    530.945                 -837.430              
3900    533.808                 -839.288              
4000    536.611                 -841.441              
4100    539.357                 -843.856              
4200    542.048                 -846.541              
4300    544.686                 -849.496              
4400    547.273                 -852.140              
4500    549.811                 -854.422              
4600    552.302                 -857.846              
4700    554.747                 -861.495              
4800    557.149                 -865.363              
4900    559.508                 -869.443              
5000    561.826                 -873.727              
5100    564.105                 -878.205              
5200    566.346                 -881.803              
5300    568.550                 -886.504              
5400    570.718                 -890.804              
5500    572.852                 -895.425              
5600    574.952                 -900.453              
5700    577.019                 -905.595              
5800    579.055                 -910.839              
5900    581.061                 -916.174              
6000    583.037                 -921.588              
