T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     246.747                 238.246               
200     223.438                 237.288               
250     221.240                 236.744               
298.15  220.756                 236.187               
300     220.756                 236.165               
350     221.116                 235.570               
400     221.921                 234.970               
450     222.969                 234.371               
500     224.151                 233.778               
600     226.690                 232.617               
700     229.278                 226.619               
800     231.817                 225.506               
900     234.267                 224.486               
1000    236.616                 223.542               
1100    238.859                 222.662               
1200    241.001                 221.837               
1300    243.045                 221.054               
1400    245.000                 220.292               
1500    246.870                 219.540               
1600    248.662                 218.791               
1700    250.381                 218.038               
1800    252.034                 217.281               
1900    253.625                 216.517               
2000    255.158                 215.745               
2100    256.637                 37.745                
2200    258.067                 37.347                
2300    259.451                 36.876                
2400    260.792                 36.328                
2500    262.092                 35.704                
2600    263.354                 35.005                
2700    264.581                 34.232                
2800    265.774                 33.388                
2900    266.936                 32.478                
3000    268.068                 31.507                
3100    269.172                 30.479                
3200    270.249                 29.401                
3300    271.301                 28.279                
3400    272.328                 27.118                
3500    273.333                 25.925                
3600    274.316                 24.705                
3700    275.277                 23.465                
3800    276.219                 22.209                
3900    277.142                 20.942                
4000    278.046                 19.670                
4100    278.933                 18.395                
4200    279.803                 17.121                
4300    280.657                 15.852                
4400    281.495                 14.591                
4500    282.318                 13.340                
4600    283.127                 12.100                
4700    283.921                 10.875                
4800    284.702                 9.664                 
4900    285.470                 8.470                 
5000    286.226                 7.293                 
5100    286.969                 6.133                 
5200    287.700                 4.991                 
5300    288.420                 3.867                 
5400    289.129                 2.762                 
5500    289.828                 1.675                 
5600    290.516                 0.606                 
5700    291.193                 -0.445                
5800    291.861                 -1.480                
5900    292.520                 -2.496                
6000    293.169                 -3.496                
