T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     289.330                 -431.378              
200     254.917                 -432.402              
250     251.450                 -432.844              
298.15  250.667                 -433.211              
300     250.668                 -433.224              
350     251.268                 -433.555              
400     252.629                 -433.850              
450     254.422                 -434.121              
500     256.460                 -434.378              
600     260.871                 -434.874              
700     265.390                 -435.374              
800     269.826                 -435.882              
900     274.102                 -436.441              
1000    278.189                 -437.126              
1100    282.082                 -438.005              
1200    285.787                 -443.067              
1300    289.312                 -443.620              
1400    292.670                 -444.260              
1500    295.873                 -445.000              
1600    298.931                 -445.854              
1700    301.856                 -446.837              
1800    304.657                 -447.962              
1900    307.344                 -449.241              
2000    309.925                 -465.375              
2100    312.407                 -467.750              
2200    314.798                 -470.133              
2300    317.103                 -472.522              
2400    319.328                 -474.917              
2500    321.479                 -477.315              
2600    323.560                 -479.715              
2700    325.575                 -482.115              
2800    327.528                 -484.514              
2900    329.423                 -486.910              
3000    331.263                 -489.301              
3100    333.051                 -491.687              
3200    334.790                 -494.067              
3300    336.482                 -496.438              
3400    338.131                 -498.801              
3500    339.737                 -501.155              
3600    341.304                 -503.499              
3700    342.832                 -914.931              
3800    344.324                 -916.019              
3900    345.782                 -917.152              
4000    347.207                 -918.328              
4100    348.600                 -919.545              
4200    349.963                 -920.802              
4300    351.297                 -922.097              
4400    352.604                 -923.429              
4500    353.883                 -924.796              
4600    355.137                 -926.197              
4700    356.367                 -927.630              
4800    357.573                 -929.093              
4900    358.756                 -930.586              
5000    359.917                 -932.105              
5100    361.058                 -933.652              
5200    362.177                 -935.222              
5300    363.278                 -936.817              
5400    364.359                 -938.434              
5500    365.422                 -940.072              
5600    366.467                 -941.730              
5700    367.495                 -943.408              
5800    368.506                 -945.103              
5900    369.501                 -946.816              
6000    370.481                 -948.546              
