T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     237.415                 475.195               
200     210.703                 476.258               
250     208.044                 476.664               
298.15  207.444                 476.976               
300     207.444                 476.986               
350     207.904                 477.224               
400     208.944                 477.376               
450     210.316                 477.441               
500     211.877                 477.426               
600     215.265                 477.190               
700     218.755                 476.750               
800     222.208                 476.174               
900     225.564                 475.512               
1000    228.801                 474.795               
1100    231.913                 474.041               
1200    234.902                 473.263               
1300    237.771                 472.466               
1400    240.528                 471.656               
1500    243.180                 470.837               
1600    245.732                 470.010               
1700    248.191                 469.179               
1800    250.564                 468.346               
1900    252.857                 467.512               
2000    255.073                 466.681               
2100    257.220                 465.854               
2200    259.300                 465.032               
2300    261.318                 464.217               
2400    263.279                 463.409               
2500    265.184                 462.609               
2600    267.038                 461.817               
2700    268.844                 461.032               
2800    270.604                 460.254               
2900    272.320                 459.482               
3000    273.995                 458.715               
3100    275.631                 457.951               
3200    277.230                 457.190               
3300    278.793                 456.428               
3400    280.322                 455.666               
3500    281.819                 454.900               
3600    283.286                 454.128               
3700    284.722                 453.350               
3800    286.130                 452.562               
3900    287.511                 451.763               
4000    288.866                 450.952               
4100    290.195                 450.126               
4200    291.501                 449.284               
4300    292.782                 448.424               
4400    294.041                 447.544               
4500    295.278                 446.644               
4600    296.495                 445.722               
4700    297.690                 444.777               
4800    298.866                 443.807               
4900    300.023                 442.812               
5000    301.161                 441.792               
5100    302.281                 440.744               
5200    303.383                 439.669               
5300    304.469                 438.567               
5400    305.538                 437.436               
5500    306.591                 436.276               
5600    307.629                 435.087               
5700    308.651                 433.870               
5800    309.659                 432.623               
5900    310.652                 431.348               
6000    311.631                 430.043               
