T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     252.688                 240.264               
200     227.930                 240.453               
250     225.531                 240.234               
298.15  224.997                 234.304               
300     224.998                 234.274               
350     225.400                 218.985               
400     226.306                 219.037               
450     227.488                 219.021               
500     228.822                 218.950               
600     231.685                 218.679               
700     234.590                 218.278               
800     237.422                 217.779               
900     240.135                 217.202               
1000    242.718                 216.560               
1100    245.169                 215.863               
1200    247.495                 215.116               
1300    249.703                 214.322               
1400    251.803                 213.487               
1500    253.801                 212.610               
1600    255.707                 211.694               
1700    257.528                 210.740               
1800    259.271                 209.747               
1900    260.941                 208.717               
2000    262.543                 207.647               
2100    264.084                 206.540               
2200    265.568                 205.393               
2300    266.997                 204.207               
2400    268.377                 152.722               
2500    269.710                 151.379               
2600    271.000                 150.029               
2700    272.248                 148.674               
2800    273.459                 147.312               
2900    274.633                 145.944               
3000    275.773                 144.572               
3100    276.881                 143.196               
3200    277.958                 141.818               
3300    279.007                 140.438               
3400    280.029                 139.059               
3500    281.025                 137.680               
3600    281.996                 136.304               
3700    282.944                 134.931               
3800    283.869                 133.564               
3900    284.774                 132.203               
4000    285.658                 130.850               
4100    286.522                 129.505               
4200    287.369                 -351.680              
4300    288.197                 -351.918              
4400    289.009                 -352.147              
4500    289.804                 -352.365              
4600    290.583                 -352.574              
4700    291.348                 -352.771              
4800    292.098                 -352.959              
4900    292.834                 -353.135              
5000    293.557                 -353.300              
5100    294.266                 -353.455              
5200    294.964                 -353.599              
5300    295.649                 -353.732              
5400    296.323                 -353.855              
5500    296.985                 -353.969              
5600    297.637                 -354.073              
5700    298.279                 -354.168              
5800    298.910                 -354.254              
5900    299.531                 -354.332              
6000    300.143                 -354.402              
