T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     242.760                 127.460               
200     215.787                 126.753               
250     213.221                 126.348               
298.15  212.652                 125.938               
300     212.653                 125.923               
350     213.080                 125.510               
400     214.038                 125.129               
450     215.292                 124.788               
500     216.712                 124.492               
600     219.783                 124.040               
700     222.941                 123.771               
800     226.067                 123.669               
900     229.113                 123.708               
1000    232.060                 123.859               
1100    234.901                 124.093               
1200    237.636                 124.387               
1300    240.269                 124.719               
1400    242.804                 125.073               
1500    245.246                 125.437               
1600    247.600                 125.802               
1700    249.871                 126.160               
1800    252.063                 126.506               
1900    254.182                 126.837               
2000    256.231                 127.150               
2100    258.215                 127.442               
2200    260.137                 127.714               
2300    262.001                 127.964               
2400    263.810                 128.191               
2500    265.566                 128.396               
2600    267.273                 128.577               
2700    268.933                 128.736               
2800    270.549                 128.872               
2900    272.122                 128.984               
3000    273.656                 129.074               
3100    275.151                 129.142               
3200    276.609                 129.186               
3300    278.033                 129.208               
3400    279.424                 129.207               
3500    280.783                 129.183               
3600    282.111                 129.136               
3700    283.411                 129.066               
3800    284.682                 128.974               
3900    285.927                 128.858               
4000    287.146                 128.719               
4100    288.341                 128.558               
4200    289.512                 128.373               
4300    290.660                 128.165               
4400    291.787                 127.935               
4500    292.892                 127.682               
4600    293.977                 127.407               
4700    295.042                 127.109               
4800    296.089                 126.790               
4900    297.117                 126.450               
5000    298.127                 126.089               
5100    299.121                 125.708               
5200    300.098                 125.309               
5300    301.059                 124.890               
5400    302.004                 124.455               
5500    302.935                 124.003               
5600    303.851                 123.535               
5700    304.753                 123.054               
5800    305.641                 122.559               
5900    306.516                 122.053               
6000    307.378                 121.537               
