T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     213.138                 375.325               
200     189.900                 375.306               
250     187.714                 375.305               
298.15  187.234                 375.305               
300     187.234                 375.305               
350     187.590                 375.305               
400     188.379                 375.307               
450     189.402                 375.311               
500     190.547                 375.318               
600     192.988                 375.345               
700     195.454                 375.388               
800     197.857                 375.445               
900     200.165                 375.514               
1000    202.372                 375.589               
1100    204.477                 375.668               
1200    206.485                 375.749               
1300    208.403                 375.829               
1400    210.236                 375.908               
1500    211.992                 375.986               
1600    213.675                 376.061               
1700    215.292                 376.134               
1800    216.846                 376.204               
1900    218.342                 376.271               
2000    219.784                 376.337               
2100    221.177                 376.400               
2200    222.522                 376.461               
2300    223.823                 376.519               
2400    225.084                 376.576               
2500    226.306                 376.631               
2600    227.491                 376.684               
2700    228.642                 376.735               
2800    229.761                 376.784               
2900    230.849                 376.831               
3000    231.908                 376.877               
3100    232.940                 376.920               
3200    233.946                 376.962               
3300    234.927                 377.001               
3400    235.885                 377.039               
3500    236.820                 377.075               
3600    237.733                 377.108               
3700    238.627                 377.140               
3800    239.500                 377.169               
3900    240.356                 377.195               
4000    241.193                 377.219               
4100    242.013                 377.241               
4200    242.817                 377.260               
4300    243.605                 377.276               
4400    244.377                 377.290               
4500    245.136                 377.302               
4600    245.880                 377.310               
4700    246.611                 377.316               
4800    247.328                 377.320               
4900    248.034                 377.322               
5000    248.727                 377.321               
5100    249.408                 377.318               
5200    250.078                 377.313               
5300    250.738                 377.306               
5400    251.386                 377.298               
5500    252.025                 377.289               
5600    252.654                 377.279               
5700    253.273                 377.269               
5800    253.883                 377.258               
5900    254.484                 377.247               
6000    255.076                 377.236               
