T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  125.520                 -1410.426             
300     125.522                 -1410.468             
400     130.435                 -1411.904             
500     140.535                 -1411.962             
600     152.735                 -1410.806             
700     165.779                 -1408.549             
800     179.083                 -1405.302             
900     192.354                 -1401.222             
1000    205.434                 -1396.428             
1100    218.239                 -1391.008             
1200    230.729                 -1385.059             
1300    242.885                 -1378.678             
1400    254.699                 -1371.963             
1500    266.171                 -1365.021             
