T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  57.175                  1.211                 
300     57.175                  1.213                 
400     58.263                  1.266                 
500     60.332                  1.262                 
600     62.665                  1.199                 
700     65.022                  1.073                 
800     67.315                  0.883                 
900     69.511                  0.                    
1000    71.604                  0.                    
1100    73.594                  7.861                 
1200    75.487                  -8.690                
1300    77.291                  -9.478                
1400    79.011                  -10.223               
1500    80.656                  -10.927               
