T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  163.212                 -1379.294             
300     163.215                 -1379.261             
400     169.427                 -1385.063             
500     181.355                 -1384.866             
600     194.889                 -1383.905             
700     208.664                 -1382.180             
800     222.184                 -1379.714             
900     235.287                 -1429.489             
1000    247.951                 -1423.838             
1100    260.207                 -1417.113             
1200    272.090                 -1602.887             
1300    283.633                 -1592.358             
1400    294.862                 -1580.856             
1500    305.798                 -1568.503             
